,treatment,target,uplift
243142,0,0,0.01
186924,0,0,0.03
264875,0,1,0.010000000000000009
333376,1,0,0.01
129134,0,1,0.020000000000000018
176787,0,0,0.37
124165,1,0,0.039999999999999925
123653,1,0,0.02
59431,0,0,0.009999999999999998
108367,0,1,0.1
39031,1,1,0.98
306147,1,0,0.07
273683,1,0,0.02
163510,0,0,0.04
43836,1,0,0.0
253748,1,0,0.0
295055,0,0,0.97
169500,0,0,-0.02
330534,1,0,0.0
360217,0,1,0.020000000000000018
316343,0,1,-0.019999999999999907
225517,1,0,0.14
336787,1,1,-0.07000000000000006
43940,1,1,1.0
88096,1,0,-0.02
9957,1,0,0.01
153216,0,1,0.040000000000000036
302126,0,1,0.17999999999999994
141034,1,1,0.12
257977,0,0,0.01
52787,1,0,-0.03
132408,0,1,-0.09999999999999998
252938,1,0,0.049999999999999996
196484,0,0,0.02
124582,1,0,0.05
247023,1,0,-0.12
257828,1,0,-0.01
80596,1,0,0.03
206727,1,0,0.019999999999999997
346096,1,1,0.040000000000000036
134871,0,0,-0.10999999999999999
381374,1,0,0.04
305297,1,0,0.0
114087,1,0,0.019999999999999997
277347,0,0,0.0
332029,1,0,-0.060000000000000005
18475,0,0,0.01
59603,0,0,1.0
131390,1,1,0.020000000000000018
269081,1,0,-0.01
247587,0,0,0.0
266797,1,0,0.13
56258,1,0,0.0
368950,1,0,0.02
27013,0,0,0.0
238555,0,0,0.02
69663,0,1,0.16000000000000003
301166,1,0,0.0
214834,0,0,0.01
141666,1,0,0.02
240431,0,0,0.0
336317,0,1,0.06
9296,0,0,0.01
298287,0,0,0.17
333587,1,0,0.01
223832,1,1,0.42000000000000004
124515,1,0,0.01
125753,0,0,0.01
217772,0,0,0.01
256437,1,0,0.0
47124,0,1,0.030000000000000027
62330,0,0,-0.009999999999999998
97416,0,1,-0.019999999999999907
110421,0,0,0.04
388615,1,1,0.97
197955,0,1,0.07999999999999996
269677,1,0,0.04
147656,0,0,0.0
328388,1,0,0.0
207620,1,0,0.0
111540,0,0,-0.16
187145,1,0,0.02
91821,0,0,0.02
209318,1,0,0.21
67139,0,0,0.0
129171,0,0,0.019999999999999997
200040,1,0,0.01
173498,0,0,-0.01
264986,1,0,-0.009999999999999995
93852,1,0,0.02
371511,1,1,-0.16000000000000003
185386,1,1,-0.06000000000000005
93820,1,0,0.02
95467,0,0,0.95
280527,0,0,0.03
389477,0,0,0.01
16153,1,0,-0.01
255880,1,0,0.0
185031,0,0,0.01
368097,0,0,0.019999999999999997
167576,1,1,-0.09999999999999998
35312,1,0,0.02
158657,1,0,0.0
104808,1,0,0.03
57460,0,0,0.02
349548,1,0,0.01
19521,1,1,0.26
312321,0,0,-0.01
139912,0,0,1.0
184741,1,0,-0.01
301240,1,1,-0.030000000000000027
89505,0,0,0.02
36712,0,0,0.009999999999999998
3651,1,1,0.95
82113,1,0,0.03
94046,0,1,-0.17999999999999994
197717,0,0,0.02
240663,0,0,0.09999999999999998
200195,1,0,0.0
50405,0,0,0.0
343408,1,0,0.0
187378,0,1,-0.05999999999999994
307305,1,0,0.0
259441,0,0,1.0
29122,1,0,-0.01
278228,0,0,0.01
162733,1,0,0.0
232981,1,0,0.01
362769,1,1,0.18000000000000005
77445,1,1,0.98
179095,1,0,0.03
214621,1,0,0.04
199743,1,0,0.01
329361,1,0,0.05
290939,0,0,0.02
36923,1,0,0.01
151510,1,0,0.01
237954,1,0,0.03
224307,1,0,0.0
250197,0,0,0.03
360660,0,0,0.04
382286,1,1,1.0
359925,0,0,-0.03
20070,0,0,0.97
355150,0,0,-0.019999999999999907
224282,1,0,0.0
268668,0,0,-0.07999999999999996
387413,1,0,0.11
356941,1,0,0.02
57628,0,0,0.0
187211,1,0,0.0
221678,0,0,0.03
73939,1,0,0.0
385759,0,0,0.0
370549,1,0,0.049999999999999996
121598,1,0,0.0
2111,1,1,-0.020000000000000018
243255,1,1,0.15000000000000002
76430,0,0,0.04
218294,1,0,0.06
99682,0,0,0.05
355262,0,1,-0.09000000000000008
56306,1,1,0.020000000000000018
201286,0,0,0.02
191173,0,0,0.0
28575,0,0,0.01
28802,1,0,0.04
250200,0,0,0.03
199277,1,1,0.10999999999999999
45844,0,0,0.0
125651,0,0,0.04
276388,0,0,0.04
197178,1,1,0.1399999999999999
1965,1,0,0.0
190217,1,1,0.28
172400,1,0,0.02
191152,1,0,0.03
299593,0,0,0.0
384958,1,1,0.15999999999999998
70999,0,0,0.96
38813,1,0,0.02
2138,1,0,0.03
153437,1,0,0.0
162848,1,1,-0.19000000000000006
62356,1,0,0.02
210271,0,0,0.0
342161,0,0,0.3
171357,0,0,0.01
72462,1,0,0.03
136274,1,1,0.99
64225,1,0,0.03
216141,1,1,0.09999999999999998
39560,1,0,0.01
240940,1,0,0.06
58636,0,0,0.01
69771,0,0,0.01
396075,0,1,0.0
56854,1,1,-0.07999999999999996
8547,1,1,0.97
322497,0,0,0.0
381391,1,1,-0.18000000000000002
47863,0,0,0.0
296757,0,0,0.01
155152,0,0,0.36
47161,0,0,0.04
124098,1,0,0.020000000000000018
253342,1,0,0.01
356051,0,0,-0.010000000000000009
179935,0,0,0.05
341282,1,0,0.0
96899,1,0,0.01
386429,1,1,-0.21999999999999997
190911,0,1,-0.019999999999999907
103552,0,0,0.02
273465,0,0,1.0
383011,1,0,0.0
384683,1,0,0.0
325136,0,0,0.0
184986,0,0,0.0
278387,1,0,-0.02
39590,1,0,0.05
204208,1,1,-0.06999999999999995
386756,1,1,1.0
187972,0,0,-0.02
284520,1,0,0.0
347523,1,0,0.01
384130,1,0,-0.02
62930,0,0,0.02
129166,0,0,0.01
60182,1,1,0.030000000000000027
296226,1,0,0.08
123086,0,0,0.049999999999999996
278474,0,0,0.04
158351,1,0,-0.01
322295,1,0,0.14
356838,0,0,1.0
288339,0,1,0.050000000000000044
367385,0,1,-0.040000000000000036
396996,0,0,0.1
89509,1,0,0.0
343120,0,0,0.02
271684,0,1,-0.28
253396,0,0,0.05
89145,1,0,0.01
186431,1,0,0.0
295660,1,0,0.07
295745,0,0,0.98
354275,0,0,0.0
260703,1,0,0.10999999999999999
238191,0,0,-0.09999999999999998
68826,1,0,0.26
371996,1,1,0.1399999999999999
317401,0,0,0.65
232540,0,0,0.02
316628,0,0,0.01
228439,1,0,0.03
133665,0,0,0.03
175886,1,1,0.21999999999999997
232928,1,0,0.0
200814,1,0,0.02
135013,0,0,0.08
130026,0,0,0.01
306129,0,0,0.03
189174,1,1,0.98
188712,1,1,-0.019999999999999907
151551,0,0,-0.07999999999999996
268505,0,0,0.02
331237,0,1,0.08999999999999997
344593,1,1,0.09999999999999998
394088,1,0,0.0
332418,1,0,0.01
300637,1,0,-0.01
5309,1,0,0.01
318713,0,0,-0.01
46993,0,0,-0.030000000000000002
252331,0,0,0.0
292425,1,0,-0.01
273187,0,1,0.050000000000000044
275468,1,1,0.99
251817,0,1,0.06000000000000005
171215,0,0,0.07
10667,0,0,-0.01
365535,1,1,-0.13
213652,0,0,0.64
224653,0,0,1.0
85907,1,0,0.02
128179,0,1,-0.06000000000000005
304987,1,0,0.01
85452,1,0,0.0
129638,0,0,0.01
325080,1,0,0.03
252005,0,0,0.02
186704,1,0,0.0
83277,0,1,-0.13
144144,1,1,0.98
349232,0,0,0.0
169286,1,0,0.030000000000000002
34587,1,1,0.99
39648,0,0,0.01
360702,1,1,0.98
166515,1,1,0.97
233233,1,0,0.0
119141,0,0,-0.01
145824,1,0,0.11
374801,1,0,-0.019999999999999997
77917,0,0,0.02
3561,0,0,0.0
10050,0,0,0.01
330626,1,0,0.0
11901,1,1,0.040000000000000036
18103,1,0,0.05
189381,1,0,0.02
365899,0,1,-0.040000000000000036
157695,1,0,0.0
107710,0,0,0.01
144772,1,0,-0.01
149683,0,0,0.12000000000000001
215951,1,1,0.10999999999999999
107530,0,0,0.55
248463,0,0,0.0
261926,0,0,0.01
335444,1,0,0.06
320005,1,1,1.0
308638,0,1,0.010000000000000009
115781,1,0,-0.2
228454,1,1,-0.06999999999999995
195719,0,0,-0.02
71012,0,1,-0.15999999999999998
212790,1,0,0.0
239824,1,0,0.04
289299,1,0,0.0
215944,1,0,-0.01
339642,0,0,0.06999999999999999
211927,1,1,0.12
345966,0,0,0.02
79683,0,0,0.0
27923,1,1,0.48999999999999994
70099,0,0,0.04
314252,0,0,-0.010000000000000009
192559,1,0,0.03
328716,0,0,0.039999999999999994
20035,0,0,0.02
214180,1,0,0.04
23850,1,1,0.12
130876,0,0,-0.04
296632,1,0,0.02
162558,0,0,-0.02
62584,1,0,-0.01
364273,0,0,0.03
211823,1,0,0.020000000000000004
72284,0,0,0.01
394806,1,0,0.01
13018,0,0,-0.02
389025,1,0,0.0
80470,0,0,0.0
306775,0,0,0.08
25195,0,0,0.12
310103,1,1,0.16000000000000003
144941,1,0,0.0
298691,0,0,0.99
13956,1,0,0.0
225367,1,0,0.0
53749,0,0,0.010000000000000009
232978,1,0,-0.03
241193,1,0,0.0
30955,0,0,-0.04999999999999993
242848,0,0,0.07
313549,1,1,0.020000000000000004
338621,1,1,1.0
86475,0,0,0.97
233291,1,0,0.02
268221,1,0,0.1
135240,1,0,0.02
304236,0,0,0.01
164705,0,0,0.03
337510,0,0,0.04
238996,0,0,0.02
316274,1,0,0.03
391304,0,0,0.0
209528,0,0,0.03
325100,0,0,0.16
303656,1,1,-0.10999999999999999
213114,1,0,0.02
391156,0,0,0.060000000000000005
138805,0,0,0.0
244595,1,1,0.99
154686,1,0,0.0
245652,1,0,1.0
148131,0,0,0.01
64244,1,0,-0.06999999999999999
303251,1,1,0.06999999999999995
109049,1,0,0.02
360129,1,1,-0.07999999999999996
203775,1,1,-0.040000000000000036
396305,0,1,0.0
162505,0,0,0.01
20429,1,1,0.030000000000000027
264011,1,1,-0.020000000000000018
172874,0,0,-0.15
258268,0,0,-0.01
277872,1,1,0.08000000000000007
32522,1,1,1.0
364717,0,0,0.03
142573,1,0,-0.02
199583,1,0,0.0
99810,0,0,0.01
230468,1,1,0.050000000000000044
10871,1,0,-0.02
171547,1,1,0.98
110571,0,0,1.0
41211,1,1,0.08999999999999997
186787,0,0,0.02
167598,1,1,0.07000000000000006
251168,0,0,0.01
39431,1,1,0.019999999999999997
167299,1,0,-0.29000000000000004
297053,0,0,0.06
118062,1,0,0.02
261118,1,0,0.06999999999999999
113735,1,1,-0.07
350621,0,0,0.0
22669,0,1,0.0
188084,1,1,0.96
103165,1,0,0.04
159062,1,1,0.07999999999999996
11158,1,1,0.12
182976,1,0,0.01
25798,0,0,0.019999999999999997
272192,0,0,0.95
373953,0,1,-0.08000000000000007
47345,0,1,0.09999999999999998
230400,0,0,0.05
252623,0,1,0.020000000000000018
304220,1,0,0.019999999999999997
275400,0,0,0.0
344548,1,1,0.99
232166,1,1,0.13
122738,0,1,-0.040000000000000036
108379,0,0,0.0
393853,1,0,0.0
288308,0,0,0.05
8973,0,1,0.19000000000000006
171683,1,0,0.0
233455,1,1,0.99
35802,0,0,-0.04
257433,0,0,0.99
157757,1,0,0.02
39531,1,1,0.22000000000000008
269233,0,0,-0.01
38809,1,1,0.99
9696,1,1,0.98
231507,1,0,0.01
296158,1,1,-0.010000000000000009
191652,1,0,0.01
65098,0,0,-0.02
224064,0,0,0.08
277208,0,0,0.0
283648,0,1,-0.040000000000000036
177549,1,0,0.0
149538,0,0,0.7899999999999999
184508,1,0,0.0
118237,1,0,-0.01
106054,1,0,0.16999999999999993
155710,1,0,0.020000000000000018
351220,0,1,0.039999999999999925
131178,1,0,0.01
269480,1,1,0.020000000000000018
69991,0,0,0.0
34298,1,0,0.14
51987,0,0,0.01
94180,1,0,0.0
393218,1,0,0.009999999999999998
272247,1,1,0.95
193942,0,0,0.0
169316,0,0,0.01
361918,0,0,0.039999999999999994
19051,0,0,0.95
68585,0,0,0.0
180114,0,0,0.0
29369,1,0,-0.04
358572,1,0,0.37
262457,0,0,-0.06000000000000005
130761,0,0,1.0
70059,0,0,0.01
224009,0,0,0.17
314787,1,0,0.0
175868,1,0,0.08
162228,0,0,0.0
58177,0,0,0.01
275825,1,0,0.0
132591,1,0,0.0
162641,0,0,-0.039999999999999994
76513,1,0,0.0
11664,0,0,0.019999999999999997
317601,1,1,-0.030000000000000027
118420,1,1,0.08000000000000007
41955,0,0,0.0
318221,0,0,0.0
226126,1,1,0.12
317456,1,0,0.05
332887,1,0,0.02
66349,0,0,0.03
18447,0,0,0.01
193561,0,0,0.0
118213,1,0,0.0
164391,0,0,0.15000000000000002
316514,0,0,0.98
175494,1,0,-0.03
242299,0,0,0.02
347762,0,0,-0.03
260947,1,1,0.09999999999999998
270115,0,0,0.01
276424,0,0,-0.02
380577,0,0,0.99
359767,0,0,0.0
33010,0,0,-0.009999999999999998
48377,0,0,0.0
185191,1,0,0.0
132812,0,0,0.060000000000000005
117197,0,0,0.019999999999999997
186135,0,0,0.25
32232,0,1,-0.10999999999999999
114611,0,0,0.02
40466,0,0,0.05
125290,1,1,0.040000000000000036
86614,0,0,0.04
23287,0,0,0.0
182449,1,1,0.10999999999999999
144666,1,1,0.95
292038,1,0,0.05
306991,0,0,1.0
317572,1,0,0.0
357665,0,0,-0.050000000000000044
214050,1,0,0.01
310427,0,1,0.06
35247,1,1,0.21999999999999997
59560,0,0,0.01
393079,0,0,0.010000000000000002
161850,1,0,0.0
147365,1,0,0.02
21708,0,0,0.0
262382,0,0,0.020000000000000018
88379,1,0,0.0
227084,0,0,0.0
121328,1,1,0.14
222361,0,0,0.0
259758,1,0,0.01
255039,0,0,0.0
251085,1,0,-0.01
3862,1,0,0.02
161062,0,0,1.0
226415,1,0,-0.01
37163,1,0,0.0
269830,1,0,0.01
282499,1,0,-0.04000000000000001
303593,0,0,0.01
81239,0,1,-0.010000000000000009
235797,1,0,0.04
274946,0,0,0.38
178465,0,0,-0.010000000000000009
360242,1,0,-0.01
221831,0,0,0.03
243794,1,1,0.09000000000000008
118029,1,0,-0.03
265497,1,0,0.03
390682,1,1,0.97
283566,1,0,0.0
216189,1,0,0.0
57776,0,0,0.01
45594,1,0,0.12
319360,1,0,-0.01
239154,0,0,0.01
328281,1,0,0.0
292261,0,0,0.0
296467,1,1,0.13
26202,0,0,0.13
327914,0,0,0.06
52987,1,0,0.05
190378,1,0,0.04999999999999993
98467,0,0,0.0
147185,1,0,0.15
82633,0,0,0.0
244423,1,0,0.32
121776,0,1,-0.019999999999999997
117836,0,0,-0.04999999999999999
351162,0,0,0.0
391544,1,1,1.0
146577,0,0,0.019999999999999997
153076,1,0,0.0
14374,0,0,0.96
198446,1,0,0.21
118789,1,0,0.03
328985,1,1,0.17000000000000004
130716,0,1,0.08000000000000007
320300,0,1,-0.06999999999999995
178507,1,0,0.03
256471,1,0,0.0
73891,1,1,0.05999999999999994
307710,0,0,0.0
326996,0,0,-0.01
50722,0,0,0.0
392771,0,0,0.0
72982,1,0,-0.01
44646,0,0,0.01
290227,1,0,0.0
274791,1,0,0.0
398837,1,1,1.0
363017,0,1,-0.039999999999999925
345073,1,0,0.08000000000000007
343149,0,0,0.25
156133,1,1,0.94
295146,1,1,1.0
137409,0,0,0.01
180013,0,0,0.03
114365,1,0,-0.050000000000000044
287630,1,0,0.01
329582,1,1,0.06000000000000005
115581,1,1,0.9
266866,0,0,0.039999999999999994
67589,1,0,0.0
125913,1,0,-0.02
192326,1,0,0.13999999999999996
228248,0,1,-0.16999999999999993
293422,0,0,0.0
75565,0,1,0.07000000000000006
81854,1,0,0.019999999999999997
65176,1,1,0.98
224791,0,0,0.04
195463,0,0,0.01
318640,1,1,0.0
200014,1,0,0.02
169240,0,0,-0.01
320097,0,0,0.0
229084,0,0,0.0
196941,0,0,0.22
151299,0,0,0.0
182247,1,0,0.0
349669,1,0,0.1
373184,1,0,0.0
319582,1,0,-0.01
264625,0,0,0.08
191421,1,0,0.01
216684,1,1,0.1499999999999999
105766,1,0,0.01
190510,0,1,-0.050000000000000044
63830,1,0,0.01
392329,0,0,0.0
376855,1,0,0.04
40559,1,0,0.0
304631,0,0,0.02
209303,0,0,0.01
362338,0,0,0.0
254112,1,1,-0.020000000000000018
160293,0,0,0.01
266779,0,0,0.009999999999999998
231800,0,0,-0.01
108773,0,0,0.010000000000000002
318734,0,1,0.07000000000000006
197748,0,0,0.0
116621,1,0,-0.01
325956,0,0,0.05
60909,0,1,0.04999999999999993
242219,0,0,0.92
168722,0,1,-0.1100000000000001
375560,0,0,0.02
198356,1,0,0.0
387806,1,1,1.0
305945,0,0,-0.04
142740,1,1,-0.020000000000000018
166623,1,0,0.15000000000000002
70226,0,0,0.0
248469,1,0,0.05
80929,0,1,0.019999999999999907
214350,1,0,0.0
140849,0,0,0.01
378104,0,1,-0.010000000000000009
120893,1,1,-0.010000000000000009
83286,0,0,0.07
96805,0,0,0.82
202060,0,0,0.99
27035,1,0,0.05
13646,1,0,-0.01
56671,1,0,-0.040000000000000036
89989,0,0,0.01
239386,0,0,0.03
129952,0,0,-0.019999999999999997
1411,0,0,0.01
184993,1,1,0.06000000000000005
146981,0,0,0.019999999999999997
351678,1,1,1.0
218016,1,1,-0.14
360859,1,0,0.0
159434,0,0,0.02
160908,1,0,0.03
261552,0,0,0.03
391788,0,0,0.03
61861,1,0,0.07
321068,0,1,0.010000000000000009
382710,0,0,0.9299999999999999
77134,0,0,0.03
385630,0,1,0.22999999999999998
388044,1,0,0.0
148326,0,0,1.0
132859,1,1,-0.17999999999999994
191336,1,0,0.01
117209,0,0,-0.02
32618,0,1,-0.13
4534,0,0,0.01
98329,0,0,0.01
94352,1,0,0.06
216034,0,0,0.0
272401,0,0,0.01
103598,0,0,0.01
169464,1,0,0.19
273479,0,1,0.040000000000000036
346598,1,0,-0.01
181950,1,0,0.03
6383,1,1,0.029999999999999916
280133,0,0,0.01
104041,0,0,0.0
68437,1,1,0.050000000000000044
166187,0,0,0.019999999999999997
23379,0,0,0.0
172139,0,0,0.0
313737,1,1,0.04
139636,1,1,-0.12999999999999995
69575,1,0,0.030000000000000002
391403,1,0,0.05
151934,0,0,0.0
107308,1,0,-0.02
399375,0,0,0.0
283383,1,0,0.08999999999999997
175952,1,1,-0.06000000000000005
239892,0,1,0.13
167579,1,0,0.0
75211,0,1,-0.040000000000000036
42527,0,1,0.17000000000000004
102446,0,0,0.01
239061,1,0,0.0
192447,1,0,0.0
394469,0,0,0.99
63292,1,0,-0.01
313318,0,0,0.0
193897,0,1,0.010000000000000009
379062,0,0,0.0
334782,0,1,-0.030000000000000027
17253,1,0,0.01
100977,0,0,0.03
194398,0,0,1.0
78687,0,1,-0.13
220034,1,0,0.0
178242,1,0,0.07
236786,0,0,0.95
280227,0,0,0.0
115707,1,0,0.02
122718,0,0,0.03
282679,0,1,-0.15999999999999992
358184,0,0,0.55
349573,0,0,0.019999999999999997
74473,1,0,0.0
195536,0,0,0.07
127929,0,0,-0.01
264103,1,0,0.07
64884,1,0,0.03
396607,0,0,0.06
395602,1,1,0.9
325097,0,0,0.01
159723,0,0,-0.02
372665,0,0,0.0
397526,0,0,0.0
87106,0,0,0.88
232999,1,1,0.05999999999999994
154936,1,1,-0.07000000000000006
347199,1,0,0.0
303202,0,1,-0.09999999999999998
148551,0,0,0.01
263883,1,0,0.0
142720,1,0,0.0
189279,1,1,0.13
289080,1,0,0.01
252911,0,0,0.94
372415,0,0,0.01
221452,0,0,0.0
291442,0,0,-0.01
42100,0,0,0.01
5542,1,1,-0.020000000000000018
144171,1,0,0.16000000000000003
311248,0,0,0.99
110565,0,1,0.040000000000000036
66256,0,0,0.02
159361,0,0,0.0
304879,0,0,0.99
177121,0,0,0.0
147574,0,0,0.08
295106,1,0,0.19
359914,0,1,-0.14
268906,0,0,0.01
149883,0,1,-0.050000000000000044
277351,0,0,0.19
57875,0,0,0.0
157344,1,1,0.35
217345,1,1,-0.09999999999999998
365817,0,0,0.0
243517,1,0,0.05
171606,0,0,0.06
152716,0,0,0.06
246537,1,0,0.01
206980,0,1,-0.20999999999999996
370092,0,0,0.060000000000000005
198445,0,1,-0.12
199699,0,0,-0.01
183631,1,1,0.99
102097,0,0,0.019999999999999997
358005,0,0,0.04
329096,0,1,0.18000000000000005
399478,1,0,0.01
130655,1,0,0.03
365286,1,1,0.0
100628,1,0,0.03
243391,0,0,0.04
176536,1,0,-0.27
185188,0,0,-0.10999999999999999
28576,1,0,0.0
317910,0,0,-0.01
216840,1,0,0.03
243828,0,0,0.21
373319,0,1,0.08999999999999997
59731,0,0,0.95
369408,1,0,0.0
7487,1,0,0.01
225619,1,1,0.06999999999999995
240851,1,0,-0.01
202694,0,0,-0.01
203732,1,0,-0.01
96434,1,0,0.02
310242,1,1,-0.04999999999999999
181469,1,0,-0.02
17024,0,1,-0.05999999999999994
362299,0,0,0.01
355780,1,1,1.0
59399,1,0,0.02
137754,1,0,0.06
311536,1,0,0.0
151701,0,1,-0.21000000000000008
64432,1,1,0.020000000000000018
348313,1,0,0.019999999999999997
157053,1,1,0.1
330472,1,0,0.03
369878,1,1,0.37
54230,1,1,1.0
212808,1,0,-0.01
333813,0,0,1.0
83575,0,0,0.01
252523,0,0,0.03
264322,0,0,0.09
370297,0,0,0.13
204457,0,0,0.0
382295,0,1,-0.15000000000000002
326263,0,0,0.0
54071,0,1,0.14
64437,0,0,-0.01
210026,0,0,0.030000000000000002
306184,0,1,0.010000000000000009
342669,0,0,0.98
345024,1,1,-0.12
9354,0,1,-0.030000000000000027
319090,0,0,0.01
301135,1,1,-0.040000000000000036
215599,0,0,0.85
38194,0,0,0.07
267084,1,1,0.99
350029,1,1,0.05999999999999994
28929,0,0,1.0
49277,0,1,0.09999999999999998
253253,0,0,0.05999999999999994
175015,1,0,0.010000000000000002
213373,1,1,0.010000000000000009
347522,0,0,0.0
210955,1,0,0.0
128492,0,1,0.09000000000000008
311274,0,0,0.02
394398,1,0,0.0
317527,1,1,-0.010000000000000009
334129,1,0,0.03
195743,0,0,0.05
166330,0,0,0.0
135280,0,0,0.13
82489,1,0,0.04
246714,0,0,0.02
311287,1,0,0.039999999999999925
168813,0,0,0.38
316257,1,0,0.0
268581,1,0,0.0
251357,0,0,0.0
43349,0,0,0.0
103783,0,0,0.01
15725,0,0,0.0
341714,0,0,0.0
148567,1,0,0.0
14991,0,0,0.02
216636,1,0,0.01
229731,1,0,0.0
352825,1,1,0.97
326200,0,1,-0.08999999999999997
354191,0,0,0.09
358118,1,0,0.08
50036,0,0,0.07
391595,1,1,0.99
390758,1,0,-0.08999999999999997
56453,0,0,0.03
202384,1,0,0.36
225984,0,0,0.96
260975,1,0,0.01
150774,0,1,-0.050000000000000044
345016,0,0,0.01
306306,0,0,0.99
352433,1,0,0.030000000000000002
12556,0,0,0.01
187995,0,0,-0.09000000000000001
281678,0,1,0.10999999999999999
166755,1,0,0.01
237418,0,0,0.01
233215,1,0,0.0
386066,1,0,0.0
144910,1,0,0.0
155434,0,0,0.0
1137,0,0,-0.03
321709,0,1,0.019999999999999907
383551,0,1,0.1100000000000001
206419,1,0,0.019999999999999997
128799,0,0,-0.01
107810,1,0,0.03
310371,1,0,0.01
370308,0,0,0.15000000000000002
320099,1,1,0.99
83345,0,0,1.0
27128,1,0,0.0
191746,1,0,0.0
73070,0,0,0.050000000000000044
257179,1,0,0.02
380480,1,1,0.02
196895,1,0,0.03
80448,0,1,-0.13
121558,1,1,0.020000000000000018
207992,0,0,0.01
302866,0,0,0.02
41790,1,0,0.01
102347,0,0,-0.01
385188,1,0,-0.26
374497,1,0,0.0
372946,0,0,0.04
391459,0,0,0.08
251239,1,1,0.20999999999999996
379834,1,1,0.26
387187,0,1,-0.19999999999999996
331924,0,1,0.20999999999999996
41359,1,1,-0.010000000000000009
383504,1,0,0.039999999999999994
85500,0,0,0.04999999999999993
228719,0,0,-0.01
43941,1,0,0.06
45219,0,0,0.0
255154,1,0,0.01
42181,1,0,-0.04
88759,1,0,0.01
355044,0,0,0.04
223685,1,0,0.0
390209,1,1,-0.010000000000000009
12570,1,0,0.02
238106,1,0,0.03
361824,1,0,0.07
87760,0,1,0.28
48654,0,0,0.22
273447,0,1,-0.040000000000000036
240518,0,0,0.01
86323,0,0,0.03
378367,0,0,1.0
303436,0,0,0.04
120011,0,0,0.0
247526,1,1,0.020000000000000018
150550,0,0,0.0
74422,0,0,-0.01
395850,1,0,0.030000000000000002
334344,1,0,0.02
135516,1,1,0.94
348486,0,0,0.01
282118,0,0,0.01
199734,1,0,0.0
296805,0,0,1.0
303650,0,1,0.10999999999999999
308926,1,0,0.0
366885,0,0,0.99
192797,0,0,0.01
372482,1,0,-0.09
282030,1,1,-0.16000000000000003
167260,0,0,0.01
241086,0,0,-0.18999999999999995
64711,1,0,0.0
248615,0,0,0.07999999999999996
265893,0,0,0.01
274413,1,0,0.0
307343,0,0,0.07
217230,1,0,0.03
336868,1,0,-0.1
58416,0,0,0.02
105733,1,0,0.01
293982,0,0,-0.02
353037,0,0,0.28
368141,1,0,0.03
308083,1,0,-0.01
176683,1,1,-0.010000000000000009
78247,0,0,0.0
143185,0,0,0.0
295774,1,1,0.15000000000000002
52406,0,0,0.01
176734,0,0,0.12
145838,1,0,0.01
382529,0,0,-0.03
155352,0,1,-0.06999999999999995
394003,0,0,0.03
244067,1,1,-0.19999999999999996
19325,0,0,0.0
185457,0,0,0.0
76888,1,1,0.99
289631,0,0,0.05
219799,1,0,-0.009999999999999998
213358,1,1,1.0
312826,0,0,-0.04
134689,1,1,-0.07
365419,1,0,0.05
380094,1,0,0.01
29656,1,1,-0.35
238880,1,1,0.01
164095,0,0,-0.049999999999999996
238230,1,0,0.0
156568,1,0,0.01
337504,0,1,0.050000000000000044
301246,0,0,0.03
38452,1,1,0.99
67717,0,0,0.06
165734,0,1,0.17
86165,0,0,-0.01
191719,1,1,1.0
351098,1,0,0.15
385884,0,0,0.16999999999999998
19223,0,0,0.0
101938,1,0,0.0
20720,1,0,0.04
141022,0,1,-0.05999999999999994
173769,1,0,0.01
139737,0,0,-0.01
151387,1,1,0.09000000000000002
225802,1,0,0.02
102744,1,0,-0.08000000000000007
327829,0,0,-0.06000000000000005
7144,0,0,-0.01
110028,0,1,0.06000000000000005
119444,0,0,0.02
134160,0,0,0.0
99858,1,1,0.99
356970,0,0,0.0
260202,1,0,-0.11000000000000001
165965,0,0,0.01
295959,0,0,0.03
309873,1,0,-0.01
298645,1,0,0.09999999999999998
253515,1,1,0.0
366946,1,0,0.020000000000000004
143985,1,0,0.05
172457,0,1,-0.12
388332,1,1,-0.10999999999999999
5827,0,0,0.019999999999999997
13741,1,0,-0.01
372975,0,0,0.33
117103,0,0,0.0
200284,0,1,0.07999999999999996
333487,1,0,0.0
306074,1,1,-0.030000000000000027
354519,0,0,-0.22000000000000008
173079,1,1,-0.08999999999999997
282202,0,0,-0.01
398860,1,0,0.0
361555,0,0,0.0
97928,1,0,0.06
63850,0,0,0.03
366195,1,0,-0.01
110552,1,0,0.0
246003,1,0,-0.02
378481,0,1,0.10999999999999999
95680,0,1,0.030000000000000027
177469,0,0,0.02
208123,0,0,0.009999999999999998
157590,1,0,-0.03
79304,0,1,-0.12
232712,1,0,0.0
261589,1,1,0.13
84554,0,0,0.05
58595,1,0,0.01
316627,1,0,0.0
250344,0,1,-0.14
85148,0,0,0.039999999999999925
192799,0,0,1.0
124690,1,1,0.92
333731,1,0,0.01
37768,0,0,0.03
211188,1,1,0.99
339830,0,0,0.01
362326,1,1,0.03
73766,0,0,0.07
355883,0,0,0.01
328015,0,0,0.11
270637,1,0,0.04
294859,0,0,-0.049999999999999996
176346,1,0,-0.04
174148,1,0,0.0
312016,1,0,0.03
182750,1,0,0.0
48927,0,0,0.02
269991,1,1,0.93
312103,1,0,-0.09000000000000001
55794,1,1,0.06999999999999995
176316,0,0,0.0
